This list contains all games supported by FinalBurn Neo.

724 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| strideruc	|  	| Strider (US, Street Fighter II conversion)		| strider	| 1989	| Capcom	| CPS1		| 					| 34.8f| src/burn/drv/capcom/d_cps1.cpp|
| striderjr	|  	| Strider Hiryu (Japan Resale Ver.)			| strider	| 1989	| Capcom	| CPS1		| 					| sthj_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| striderj	|  	| Strider Hiryu (Japan)					| strider	| 1989	| Capcom	| CPS1		| 					| sth_36.12f| src/burn/drv/capcom/d_cps1.cpp|
| sgemfa	|  	| Super Gem Fighter Mini Mix (970904 Asia)		| sgemf		| 1997	| Capcom	| CPS2		| 					| pcfa.03| src/burn/drv/capcom/d_cps2.cpp|
| sgemfh	|  	| Super Gem Fighter Mini Mix (970904 Hispanic)		| sgemf		| 1997	| Capcom	| CPS2		| 					| pcfh.03| src/burn/drv/capcom/d_cps2.cpp|
| sgemfd	|  	| Super Gem Fighter Mini Mix (970904 USA Phoenix Edition)| sgemf		| 1997	| bootleg	| CPS2		| 					| pcfud.03| src/burn/drv/capcom/d_cps2.cpp|
| sgemf		|  	| Super Gem Fighter Mini Mix (970904 USA)		| 		| 1997	| Capcom	| CPS2		| 					| pcfu.03| src/burn/drv/capcom/d_cps2.cpp|
| smbombr1	|  	| Super Muscle Bomber - the international blowout (940808 Japan)| ringdest| 1994	| Capcom	| CPS2		| 					| smbj.03| src/burn/drv/capcom/d_cps2.cpp|
| smbomb	|  	| Super Muscle Bomber - the international blowout (940831 Japan)| ringdest| 1994	| Capcom	| CPS2		| 					| smbj.03a| src/burn/drv/capcom/d_cps2.cpp|
| spf2tb	|  	| Super Puzzle Fighter II Turbo (Boss Hack)(USA 960620)	| spf2t		| 200?	| Hack		| CPS2		| 					| pzfu_boss.03a| src/burn/drv/capcom/d_cps2.cpp|
| spf2tcb	|  	| Super Puzzle Fighter II Turbo (Color Blind Hack)	| spf2t		| 1996	| Capcom	| CPS2		| 					| pzfe.03| src/burn/drv/capcom/d_cps2.cpp|
| spf2ta	|  	| Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960529 Asia)| spf2t| 1996	| Capcom	| CPS2		| 					| pzfa.03| src/burn/drv/capcom/d_cps2.cpp|
| spf2t		|  	| Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960529 Euro)| | 1996	| Capcom	| CPS2		| 					| pzfe.03| src/burn/drv/capcom/d_cps2.cpp|
| spf2th	|  	| Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960531 Hispanic)| spf2t| 1996	| Capcom	| CPS2		| 					| pzfh.03| src/burn/drv/capcom/d_cps2.cpp|
| spf2td	|  	| Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960620 USA Phoenix Edition)| spf2t| 1996| bootleg| CPS2		| 					| pzfu_d.03a| src/burn/drv/capcom/d_cps2.cpp|
| spf2tu	|  	| Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960620 USA)| spf2t| 1996	| Capcom	| CPS2		| 					| pzfu.03a| src/burn/drv/capcom/d_cps2.cpp|
| spf2xjd	|  	| Super Puzzle Fighter II X (Super Puzzle Fighter 2 X 960531 Japan Phoenix Edition)| spf2t| 1996| bootleg	| CPS2		| 					| pzfjd.03a| src/burn/drv/capcom/d_cps2.cpp|
| spf2xj	|  	| Super Puzzle Fighter II X (Super Puzzle Fighter 2 X 960531 Japan)| spf2t	| 1996	| Capcom	| CPS2		| 					| pzfj.03a| src/burn/drv/capcom/d_cps2.cpp|
| ssf2jr2	|  	| Super Street Fighter II - the new challengers (super street fighter 2 930910 Japan)| ssf2| 1993| Capcom	| CPS2		| 					| ssfj.03| src/burn/drv/capcom/d_cps2.cpp|
| ssf2d		|  	| Super Street Fighter II - the new challengers (super street fighter 2 930911 etc Phoenix Edition)| ssf2| 1993| bootleg| CPS2	| 					| ssfed.03| src/burn/drv/capcom/d_cps2.cpp|
| ssf2r1	|  	| Super Street Fighter II - the new challengers (super street fighter 2 930911 etc)| ssf2| 1993| Capcom	| CPS2		| 					| ssfe.03| src/burn/drv/capcom/d_cps2.cpp|
| ssf2h		|  	| Super Street Fighter II - the new challengers (super street fighter 2 930911 Hispanic)| ssf2| 1993| Capcom| CPS2		| 					| ssfh.03| src/burn/drv/capcom/d_cps2.cpp|
| ssf2jr1	|  	| Super Street Fighter II - the new challengers (super street fighter 2 930911 Japan)| ssf2| 1993| Capcom	| CPS2		| 					| ssfj.03a| src/burn/drv/capcom/d_cps2.cpp|
| ssf2ud	|  	| Super Street Fighter II - the new challengers (super street fighter 2 930911 USA Phoenix Edition)| ssf2| 1993| bootleg| CPS2	| 					| ssfud.03a| src/burn/drv/capcom/d_cps2.cpp|
| ssf2u		|  	| Super Street Fighter II - the new challengers (super street fighter 2 930911 USA)| ssf2| 1993| Capcom	| CPS2		| 					| ssfu.03a| src/burn/drv/capcom/d_cps2.cpp|
| ssf2ar1	|  	| Super Street Fighter II - the new challengers (super street fighter 2 930914 Asia)| ssf2| 1993| Capcom	| CPS2		| 					| ssfa.03a| src/burn/drv/capcom/d_cps2.cpp|
| ssf2a		|  	| Super Street Fighter II - the new challengers (super street fighter 2 931005 Asia)| ssf2| 1993| Capcom	| CPS2		| 					| ssfa.03b| src/burn/drv/capcom/d_cps2.cpp|
| ssf2		|  	| Super Street Fighter II - the new challengers (super street fighter 2 931005 etc)| | 1993| Capcom	| CPS2		| 					| ssfe-03b| src/burn/drv/capcom/d_cps2.cpp|
| ssf2j		|  	| Super Street Fighter II - the new challengers (super street fighter 2 931005 Japan)| ssf2| 1993| Capcom	| CPS2		| 					| ssfj.03b| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tbr1	|  	| Super Street Fighter II - the tournament battle (930911 etc)| ssf2		| 1993	| Capcom	| CPS2		| Linkup feature not implemented	| ssfe.03t| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tbj1	|  	| Super Street Fighter II - the tournament battle (930911 Japan)| ssf2	| 1993	| Capcom	| CPS2		| Linkup feature not implemented	| ssfj.03t| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tbu	|  	| Super Street Fighter II - the tournament battle (930911 USA)| ssf2		| 1993	| Capcom	| CPS2		| Linkup feature not implemented	| ssfu.03t| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tba	|  	| Super Street Fighter II - the tournament battle (931005 Asia)| ssf2		| 1993	| Capcom	| CPS2		| Linkup feature not implemented	| ssfa.03tb| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tbh	|  	| Super Street Fighter II - the tournament battle (931005 Hispanic)| ssf2	| 1993	| Capcom	| CPS2		| Linkup feature not implemented	| ssfh.03tb| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tbj	|  	| Super Street Fighter II - the tournament battle (931005 Japan)| ssf2	| 1993	| Capcom	| CPS2		| Linkup feature not implemented	| ssftj.03b| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tbd	|  	| Super Street Fighter II - the tournament battle (931119 etc Phoenix Edition)| ssf2| 1993	| bootleg	| CPS2		| Linkup feature not implemented	| ssfed.3tc| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tb	|  	| Super Street Fighter II - the tournament battle (931119 etc)| ssf2		| 1993	| Capcom	| CPS2		| Linkup feature not implemented	| ssfe.03tc| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tad	|  	| Super Street Fighter II Turbo (super street fighter 2 X 940223 Asia Phoenix Edition)| ssf2t| 1994| bootleg	| CPS2		| 					| sfxad.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2ta	|  	| Super Street Fighter II Turbo (super street fighter 2 X 940223 Asia)| ssf2t	| 1994	| Capcom	| CPS2		| 					| sfxa.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2td	|  	| Super Street Fighter II Turbo (super street fighter 2 X 940223 etc Phoenix Edition)| ssf2t| 1994| bootleg	| CPS2		| 					| sfxed.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2t		|  	| Super Street Fighter II Turbo (super street fighter 2 X 940223 etc)| 	| 1994	| Capcom	| CPS2		| 					| sfxe.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2th	|  	| Super Street Fighter II Turbo (super street fighter 2 X 940223 Hispanic)| ssf2t| 1994	| Capcom	| CPS2		| 					| sfxh.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tur1	|  	| Super Street Fighter II Turbo (super street fighter 2 X 940223 USA)| ssf2t	| 1994	| Capcom	| CPS2		| 					| sfxu.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tu	|  	| Super Street Fighter II Turbo (super street fighter 2 X 940323 USA)| ssf2t	| 1994	| Capcom	| CPS2		| 					| sfxu.03e| src/burn/drv/capcom/d_cps2.cpp|
| ssf2tnl	|  	| Super Street Fighter II Turbo New Legacy v0.4 (Beta) (Hack by Born2SPD)| ssf2t| 2020	| hack		| CPS2		| 					| sfxe.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2xjr1d	|  	| Super Street Fighter II X - grand master challenge (super street fighter 2 X 940223 Japan Phoenix Edition)| ssf2t| 1994| bootleg| CPS2| 					| sfxjd.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2xjr1r	|  	| Super Street Fighter II X - grand master challenge (super street fighter 2 X 940223 Japan rent version)| ssf2t| 1994| Capcom| CPS2| 					| sfxo.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2xjr1	|  	| Super Street Fighter II X - grand master challenge (super street fighter 2 X 940223 Japan)| ssf2t| 1994| Capcom| CPS2		| 					| sfxj.03c| src/burn/drv/capcom/d_cps2.cpp|
| ssf2xj	|  	| Super Street Fighter II X - grand master challenge (super street fighter 2 X 940311 Japan)| ssf2t| 1994| Capcom| CPS2		| 					| sfxj.03d| src/burn/drv/capcom/d_cps2.cpp|
| dynwarjr	|  	| Tenchi wo Kurau (Japan Resale Ver.)			| dynwar	| 1989	| Capcom	| CPS1		| 					| tk1j_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| dynwarj	|  	| Tenchi wo Kurau (Japan)				| dynwar	| 1989	| Capcom	| CPS1		| 					| 36.12f| src/burn/drv/capcom/d_cps1.cpp|
| wofj		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (921031 Japan)| wof		| 1992	| Capcom	| CPS1 / QSound	| 					| tk2j_23c.8f| src/burn/drv/capcom/d_cps1.cpp|
| wofch		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (CPS Changer, 921031 Japan)| 	| 1992	| Capcom	| CPS Changer	| 					| tk2=ch=_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| wofjh		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (hack, 921031 Japan)| wof		| 1992	| hack		| CPS1 / QSound	| 					| tk2j23h.bin| src/burn/drv/capcom/d_cps1.cpp|
| wofjdr	|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (Master Edition, Hack)| wof	| 2021-02-24| Hack		| CPS1 / QSound	| 					| wofjdr.bin| src/burn/drv/capcom/d_cps1.cpp|
| wofchp	|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (PS/SS Version)| wofch		| 2019	| hack		| CPS Changer	| 					| eh-23.8f| src/burn/drv/capcom/d_cps1.cpp|
| kodr2		|  	| The King of Dragons (910731 etc)			| kod		| 1991	| Capcom	| CPS1		| 					| kde_30.11e| src/burn/drv/capcom/d_cps1.cpp|
| kodb		|  	| The King of Dragons (bootleg, 910731 etc)		| kod		| 1991	| Capcom	| CPS1		| 					| 3.ic172| src/burn/drv/capcom/d_cps1.cpp|
| kodh		|  	| The King of Dragons (hack)				| kod		| 2002	| Capcom	| CPS1		| 					| 23.096| src/burn/drv/capcom/d_cps1.cpp|
| kodja		|  	| The King of Dragons (Japan 910805, B-Board 89625B-1)	| kod		| 1991	| Capcom	| CPS1		| 					| kdj_36a.12f| src/burn/drv/capcom/d_cps1.cpp|
| kodj		|  	| The King of Dragons (Japan 910805, B-Board 90629B-3)	| kod		| 1991	| Capcom	| CPS1		| 					| kdj_30a.11e| src/burn/drv/capcom/d_cps1.cpp|
| kodda		|  	| The King of Dragons (Phoenix bootleg, 910731 etc)	| kod		| 1991	| Capcom	| CPS1		| 					| 8f| src/burn/drv/capcom/d_cps1.cpp|
| kodu		|  	| The King of Dragons (US 910910)			| kod		| 1991	| Capcom	| CPS1		| 					| kdu_30b.11e| src/burn/drv/capcom/d_cps1.cpp|
| kodr1		|  	| The King of Dragons (World 910711)			| kod		| 1991	| Capcom	| CPS1		| 					| kde_30.11e| src/burn/drv/capcom/d_cps1.cpp|
| kod		|  	| The King of Dragons (World 910805)			| 		| 1991	| Capcom	| CPS1		| 					| kde_30a.11e| src/burn/drv/capcom/d_cps1.cpp|
| punisherh	|  	| The Punisher (930422 Hispanic)			| punisher	| 1993	| Capcom	| CPS1 / QSound	| 					| psh_26.11e| src/burn/drv/capcom/d_cps1.cpp|
| punisherj	|  	| The Punisher (930422 Japan)				| punisher	| 1993	| Capcom	| CPS1 / QSound	| 					| psj_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| punisheru	|  	| The Punisher (930422 USA)				| punisher	| 1993	| Capcom	| CPS1 / QSound	| 					| psu_26.11e| src/burn/drv/capcom/d_cps1.cpp|
| punisher	|  	| The Punisher (930422 World)				| 		| 1993	| Capcom	| CPS1 / QSound	| 					| pse_26.11e| src/burn/drv/capcom/d_cps1.cpp|
| punipic	|  	| The Punisher (bootleg set 1 (with PIC16c57), 930422 etc)| punisher	| 1993	| bootleg	| CPS1		| No sound				| cpu5.bin| src/burn/drv/capcom/d_cps1.cpp|
| punipic2	|  	| The Punisher (bootleg set 2 (with PIC16c57), 930422 etc)| punisher	| 1993	| bootleg	| CPS1		| No sound				| prg4.bin| src/burn/drv/capcom/d_cps1.cpp|
| punipic3	|  	| The Punisher (bootleg set 3 (with PIC16c57), 930422 etc)| punisher	| 1993	| bootleg	| CPS1		| No sound				| psb5b.rom| src/burn/drv/capcom/d_cps1.cpp|
| punisherb	|  	| The Punisher (bootleg, 930422 etc)			| punisher	| 1993	| bootleg	| CPS1		| 					| 18.bin| src/burn/drv/capcom/d_cps1.cpp|
| 3wondersh	|  	| Three Wonders (bootleg set 1, wonder 3 910520 etc)	| 3wonders	| 1991	| Capcom	| CPS1		| 					| 22.bin| src/burn/drv/capcom/d_cps1.cpp|
| 3wondersb	|  	| Three Wonders (bootleg set 2, wonder 3 910520 etc)	| 3wonders	| 1991	| Capcom	| CPS1		| 					| 274001.4| src/burn/drv/capcom/d_cps1.cpp|
| 3wondersha	|  	| Three Wonders (bootleg set 3, wonder 3 910520 etc)	| 3wonders	| 1991	| Capcom	| CPS1		| 					| b01.22| src/burn/drv/capcom/d_cps1.cpp|
| 3wondersr1	|  	| Three Wonders (wonder 3 910513 etc)			| 3wonders	| 1991	| Capcom	| CPS1		| 					| rte_30.11f| src/burn/drv/capcom/d_cps1.cpp|
| 3wonders	|  	| Three Wonders (wonder 3 910520 etc)			| 		| 1991	| Capcom	| CPS1		| 					| rte_30a.11f| src/burn/drv/capcom/d_cps1.cpp|
| 3wondersu	|  	| Three Wonders (wonder 3 910520 USA)			| 3wonders	| 1991	| Capcom	| CPS1		| 					| rtu_30a.11f| src/burn/drv/capcom/d_cps1.cpp|
| mtwinsb	|  	| Twins (bootleg of Mega Twins)				| mtwins	| 1993	| David Inc. (bo| CPS1		| 					| 2-prg-27c4001.bin| src/burn/drv/capcom/d_cps1.cpp|
| unsquad	|  	| U.N. Squadron (US)					| 		| 1989	| Daipro / Capco| CPS1		| 					| aru_30.11f| src/burn/drv/capcom/d_cps1.cpp|
| cawingj	|  	| U.S. Navy (901012 Japan)				| cawing	| 1990	| Capcom	| CPS1		| 					| caj_36a.12f| src/burn/drv/capcom/d_cps1.cpp|
| uecology	|  	| Ultimate Ecology (931203 Japan)			| ecofghtr	| 1993	| Capcom	| CPS2		| 					| uecj.03| src/burn/drv/capcom/d_cps2.cpp|
| vampjr1	|  	| Vampire - the night warriors (940630 Japan)		| dstlk		| 1994	| Capcom	| CPS2		| 					| vamj.03| src/burn/drv/capcom/d_cps2.cpp|
| vampj		|  	| Vampire - the night warriors (940705 Japan)		| dstlk		| 1994	| Capcom	| CPS2		| 					| vamj.03a| src/burn/drv/capcom/d_cps2.cpp|
| vampja	|  	| Vampire - the night warriors (940705 Japan, alt)	| dstlk		| 1994	| Capcom	| CPS2		| 					| vamj.03a| src/burn/drv/capcom/d_cps2.cpp|
| vhuntjr2	|  	| Vampire Hunter - darkstalkers' revenge (950302 Japan)	| nwarr		| 1995	| Capcom	| CPS2		| 					| vphj.03b| src/burn/drv/capcom/d_cps2.cpp|
| vhuntjr1s	|  	| Vampire Hunter - darkstalkers' revenge (950307 Japan stop version)| nwarr	| 1995	| Capcom	| CPS2		| 					| vphjstop.03b| src/burn/drv/capcom/d_cps2.cpp|
| vhuntjr1	|  	| Vampire Hunter - darkstalkers' revenge (950307 Japan)	| nwarr		| 1995	| Capcom	| CPS2		| 					| vphj.03c| src/burn/drv/capcom/d_cps2.cpp|
| vhuntj	|  	| Vampire Hunter - darkstalkers' revenge (950316 Japan)	| nwarr		| 1995	| Capcom	| CPS2		| 					| vphj.03f| src/burn/drv/capcom/d_cps2.cpp|
| vhunt2d	|  	| Vampire Hunter 2 - darkstalkers revenge (970913 Japan Phoenix Edition)| vhunt2| 1997| bootleg	| CPS2		| 					| vh2j_d.03a| src/burn/drv/capcom/d_cps2.cpp|
| vhunt2r1	|  	| Vampire Hunter 2 - darkstalkers revenge (970913 Japan)| vhunt2	| 1997	| Capcom	| CPS2		| 					| vh2j.03| src/burn/drv/capcom/d_cps2.cpp|
| vhunt2	|  	| Vampire Hunter 2 - darkstalkers revenge (970929 Japan)| 		| 1997	| Capcom	| CPS2		| 					| vh2j.03a| src/burn/drv/capcom/d_cps2.cpp|
| vsava		|  	| Vampire Savior - the lord of vampire (970519 Asia)	| vsav		| 1997	| Capcom	| CPS2		| 					| vm3a.03d| src/burn/drv/capcom/d_cps2.cpp|
| vsavb		|  	| Vampire Savior - the lord of vampire (970519 Brazil)	| vsav		| 1997	| Capcom	| CPS2		| 					| vm3b.03d| src/burn/drv/capcom/d_cps2.cpp|
| vsavd		|  	| Vampire Savior - the lord of vampire (970519 Euro Phoenix Edition)| vsav	| 1997	| bootleg	| CPS2		| 					| vm3ed.03d| src/burn/drv/capcom/d_cps2.cpp|
| vsav		|  	| Vampire Savior - the lord of vampire (970519 Euro)	| 		| 1997	| Capcom	| CPS2		| 					| vm3e.03d| src/burn/drv/capcom/d_cps2.cpp|
| vsavh		|  	| Vampire Savior - the lord of vampire (970519 Hispanic)| vsav		| 1997	| Capcom	| CPS2		| 					| vm3h.03a| src/burn/drv/capcom/d_cps2.cpp|
| vsavj		|  	| Vampire Savior - the lord of vampire (970519 Japan)	| vsav		| 1997	| Capcom	| CPS2		| 					| vm3j.03d| src/burn/drv/capcom/d_cps2.cpp|
| vsavu		|  	| Vampire Savior - the lord of vampire (970519 USA)	| vsav		| 1997	| Capcom	| CPS2		| 					| vm3u.03d| src/burn/drv/capcom/d_cps2.cpp|
| vsav2d	|  	| Vampire Savior 2 - the lord of vampire (970913 Japan Phoenix Edition)| vsav2	| 1997	| bootleg	| CPS2		| 					| vs2j_d.03| src/burn/drv/capcom/d_cps2.cpp|
| vsav2		|  	| Vampire Savior 2 - the lord of vampire (970913 Japan)	| 		| 1997	| Capcom	| CPS2		| 					| vs2j.03| src/burn/drv/capcom/d_cps2.cpp|
| varthr1	|  	| Varth - operation thunderstorm (920612 etc)		| varth		| 1992	| Capcom	| CPS1		| 					| vae_30a.11f| src/burn/drv/capcom/d_cps1.cpp|
| varthu	|  	| Varth - operation thunderstorm (920612 USA)		| varth		| 1992	| Capcom (Romsta| CPS1		| 					| vau_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| varth		|  	| Varth - operation thunderstorm (920714 etc)		| 		| 1992	| Capcom	| CPS1		| 					| vae_30b.11f| src/burn/drv/capcom/d_cps1.cpp|
| varthjr	|  	| Varth - operation thunderstorm (920714 Japan Resale Ver.)| varth		| 1992	| Capcom	| CPS1		| 					| vaj_23b.8f| src/burn/drv/capcom/d_cps1.cpp|
| varthj	|  	| Varth - operation thunderstorm (920714 Japan)		| varth		| 1992	| Capcom	| CPS1		| 					| vaj_36b.12f| src/burn/drv/capcom/d_cps1.cpp|
| varthb	|  	| Varth - operation thunderstorm (bootleg, 920612 etc)	| varth		| 1992	| bootleg	| CPS1		| 					| 2| src/burn/drv/capcom/d_cps1.cpp|
| warzardr1	|  	| War-Zard / Red Earth (Japan 961023)			| redearth	| 1996	| Capcom	| CPS-3		| 					| warzard_japan.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| warzard	|  	| War-Zard / Red Earth (Japan 961121)			| redearth	| 1996	| Capcom	| CPS-3		| 					| warzard_japan.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| wofr1		|  	| Warriors of Fate (921002 etc)				| wof		| 1992	| Capcom	| CPS1 / QSound	| 					| tk2e_23b.8f| src/burn/drv/capcom/d_cps1.cpp|
| wofu		|  	| Warriors of Fate (921031 USA)				| wof		| 1992	| Capcom	| CPS1 / QSound	| 					| tk2u_23c.8f| src/burn/drv/capcom/d_cps1.cpp|
| wof		|  	| Warriors of Fate (921031 World)			| 		| 1992	| Capcom	| CPS1 / QSound	| 					| tk2e_23c.8f| src/burn/drv/capcom/d_cps1.cpp|
| wofpic	|  	| Warriors of Fate (bootleg with PIC16C57, 921002 etc)	| wof		| 1992	| bootleg	| CPS1		| no sound				| 2.4m| src/burn/drv/capcom/d_cps1.cpp|
| wofr1bl	|  	| Warriors of Fate (bootleg, 921002 etc)		| wof		| 1992	| bootleg	| CPS1		| 					| 3-f2ab.040| src/burn/drv/capcom/d_cps1.cpp|
| woffr		| X	| Warriors of Fate (French Translation)			| wof		| 1992	| Capcom	| CPS1 / QSound	| 					| tk2e_23bfr.rom| src/burn/drv/capcom/d_cps1.cpp|
| willowj	|  	| Willow (Japan, Japanese)				| willow	| 1989	| Capcom	| CPS1		| 					| wl_36.12f| src/burn/drv/capcom/d_cps1.cpp|
| willowuo	|  	| Willow (USA Old Ver.)					| willow	| 1989	| Capcom	| CPS1		| 					| wlu_30.11f| src/burn/drv/capcom/d_cps1.cpp|
| willowu	|  	| Willow (USA)						| willow	| 1989	| Capcom	| CPS1		| 					| wlu_30.11f| src/burn/drv/capcom/d_cps1.cpp|
| willow	|  	| Willow (World)					| 		| 1989	| Capcom	| CPS1		| 					| wle_30.11f| src/burn/drv/capcom/d_cps1.cpp|
| wonder3	|  	| Wonder 3 (910520 Japan)				| 3wonders	| 1991	| Capcom	| CPS1		| 					| rtj_36.12f| src/burn/drv/capcom/d_cps1.cpp|
| xmcotajr	|  	| X-Men - children of the atom (941208 Japan, rent version)| xmcota	| 1994	| Capcom	| CPS2		| 					| xmno.03a| src/burn/drv/capcom/d_cps2.cpp|
| xmcotaar2	|  	| X-Men - children of the atom (941217 Asia)		| xmcota	| 1995	| Capcom	| CPS2		| 					| xmna.03a| src/burn/drv/capcom/d_cps2.cpp|
| xmcotaj3	|  	| X-Men - children of the atom (941217 Japan)		| xmcota	| 1994	| Capcom	| CPS2		| 					| xmnj.03a| src/burn/drv/capcom/d_cps2.cpp|
| xmcotaar1	|  	| X-Men - children of the atom (941219 Asia)		| xmcota	| 1995	| Capcom	| CPS2		| 					| xmna.03b| src/burn/drv/capcom/d_cps2.cpp|
| xmcotaj2	|  	| X-Men - children of the atom (941219 Japan)		| xmcota	| 1994	| Capcom	| CPS2		| 					| xmnj.03b| src/burn/drv/capcom/d_cps2.cpp|
| xmcotaj1	|  	| X-Men - children of the atom (941222 Japan)		| xmcota	| 1994	| Capcom	| CPS2		| 					| xmnj.03d| src/burn/drv/capcom/d_cps2.cpp|
| xmcotaa	|  	| X-Men - children of the atom (950105 Asia)		| xmcota	| 1995	| Capcom	| CPS2		| 					| xmna.03e| src/burn/drv/capcom/d_cps2.cpp|
| xmcotar1d	|  	| X-Men - children of the atom (950105 Euro Phoenix Edition)| xmcota	| 1995	| bootleg	| CPS2		| 					| xmned.03e| src/burn/drv/capcom/d_cps2.cpp|
| xmcotar1	|  	| X-Men - children of the atom (950105 Euro)		| xmcota	| 1995	| Capcom	| CPS2		| 					| xmne.03e| src/burn/drv/capcom/d_cps2.cpp|
| xmcotahr1	|  	| X-Men - children of the atom (950105 Hispanic)	| xmcota	| 1995	| Capcom	| CPS2		| 					| xmnh.03d| src/burn/drv/capcom/d_cps2.cpp|
| xmcotaj	|  	| X-Men - children of the atom (950105 Japan)		| xmcota	| 1994	| Capcom	| CPS2		| 					| xmnj.03e| src/burn/drv/capcom/d_cps2.cpp|
| xmcotau	|  	| X-Men - children of the atom (950105 USA)		| xmcota	| 1995	| Capcom	| CPS2		| 					| xmnu.03e| src/burn/drv/capcom/d_cps2.cpp|
| xmcotab	|  	| X-Men - children of the atom (950331 Brazil)		| xmcota	| 1995	| Capcom	| CPS2		| 					| xmnb.03c| src/burn/drv/capcom/d_cps2.cpp|
| xmcota	|  	| X-Men - children of the atom (950331 Euro)		| 		| 1995	| Capcom	| CPS2		| 					| xmne.03f| src/burn/drv/capcom/d_cps2.cpp|
| xmcotah	|  	| X-Men - children of the atom (950331 Hispanic)	| xmcota	| 1995	| Capcom	| CPS2		| 					| xmnh.03f| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfjr3	|  	| X-Men vs Street Fighter (960909 Japan)		| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsj.03c| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfar3	|  	| X-Men vs Street Fighter (960910 Asia)			| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsa.03d| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfr1	|  	| X-Men vs Street Fighter (960910 Euro)			| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvse.03d| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfjr2	|  	| X-Men vs Street Fighter (960910 Japan)		| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsj.03d| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfur2	|  	| X-Men vs Street Fighter (960910 USA)			| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsu.03d| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfar2	|  	| X-Men vs Street Fighter (960919 Asia)			| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsa.03e| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfar1	|  	| X-Men vs Street Fighter (961004 Asia)			| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsa.03| src/burn/drv/capcom/d_cps2.cpp|
| xmvsf		|  	| X-Men vs Street Fighter (961004 Euro)			| 		| 1996	| Capcom	| CPS2		| 					| xvse.03f| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfh	|  	| X-Men vs Street Fighter (961004 Hispanic)		| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsh.03a| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfjr1	|  	| X-Men vs Street Fighter (961004 Japan)		| xmvsf		| 1996	| Capcom	| CPS2		| 					| xvsj.03i| src/burn/drv/capcom/d_cps2.cpp|
| xmvsfu1d	|  	| X-Men vs Street Fighter (961004 USA Phoenix Edition)	| xmvsf		| 1996	| bootleg	| CPS2		| 					| xvsud.03h| src/burn/drv/capcom/d_cps2.cpp|
